degree_ratio,degree_centrality,eigenvector_centrality,harmonic_centrality,closeness_centrality,betweenness_centrality,clustering_coefficients,PrestigeRank
3.333333432674407959e-01,1.437499970197677612e-01,8.414051681756973267e-02,4.723958373069763184e-01,4.106445312500000000e-01,2.264272334286943078e-04,2.984189689159393311e-01,2.364376634359359741e-01
5.000000000000000000e-01,5.624999850988388062e-02,3.852132335305213928e-02,4.098958373069763184e-01,3.747983872890472412e-01,3.812849754467606544e-03,3.194444477558135986e-01,1.787500232458114624e-01
3.750000000000000000e-01,6.250000000000000000e-02,2.532779797911643982e-02,3.751041591167449951e-01,3.381117582321166992e-01,7.907890540082007647e-05,3.035714328289031982e-01,4.207782447338104248e-01
5.000000000000000000e-01,1.187499985098838806e-01,6.263868510723114014e-02,4.311458468437194824e-01,3.713467121124267578e-01,0.000000000000000000e+00,3.750000000000000000e-01,2.868271470069885254e-01
3.333333432674407959e-01,1.375000029802322388e-01,7.183267176151275635e-02,4.444791674613952637e-01,3.908447921276092529e-01,2.588937059044837952e-03,2.056277096271514893e-01,2.727120220661163330e-01
2.307692319154739380e-01,2.187500000000000000e-01,1.015165895223617554e-01,4.801041781902313232e-01,4.057341217994689941e-01,1.558616990223526955e-03,3.191287815570831299e-01,3.360330760478973389e-01
2.727272808551788330e-01,1.312499940395355225e-01,6.693252176046371460e-02,4.502083361148834229e-01,3.944637477397918701e-01,8.872751495800912380e-04,2.476190477609634399e-01,2.954717874526977539e-01
3.333333432674407959e-01,1.687500029802322388e-01,1.094931364059448242e-01,5.043749809265136719e-01,4.396864771842956543e-01,0.000000000000000000e+00,2.364672422409057617e-01,1.562970727682113647e-01
3.333333432674407959e-01,8.124999701976776123e-02,4.313275590538978577e-02,4.213541746139526367e-01,3.778425753116607666e-01,0.000000000000000000e+00,2.272727340459823608e-01,7.987130433320999146e-02
1.538461595773696899e-01,1.749999970197677612e-01,7.336445897817611694e-02,4.543749988079071045e-01,3.884688317775726318e-01,7.840686477720737457e-03,2.288359850645065308e-01,3.217051625251770020e-01
1.428571492433547974e-01,1.312499940395355225e-01,6.875886023044586182e-02,4.476041793823242188e-01,3.927272856235504150e-01,1.204418731504119933e-04,3.040935695171356201e-01,2.628548145294189453e-01
2.000000029802322388e-01,1.062500029802322388e-01,6.961635500192642212e-02,4.479166567325592041e-01,4.000000059604644775e-01,0.000000000000000000e+00,2.142857164144515991e-01,8.716695755720138550e-02
5.000000000000000000e-01,1.250000000000000000e-01,7.597330957651138306e-02,4.642708301544189453e-01,4.109525680541992188e-01,1.736191799864172935e-03,2.460317462682723999e-01,1.564016044139862061e-01
4.000000059604644775e-01,1.124999970197677612e-01,4.703371971845626831e-02,4.148958325386047363e-01,3.540339469909667969e-01,1.633544743526726961e-04,3.823529481887817383e-01,3.625825643539428711e-01
3.333333432674407959e-01,1.562500000000000000e-01,7.662797719240188599e-02,4.587500095367431641e-01,3.927272856235504150e-01,2.936021483037620783e-04,2.924901247024536133e-01,2.670235931873321533e-01
3.333333432674407959e-01,9.375000000000000000e-02,6.374596059322357178e-02,4.401041567325592041e-01,3.932499885559082031e-01,4.080406215507537127e-04,1.952380985021591187e-01,1.009690612554550171e-01
5.000000000000000000e-01,5.624999850988388062e-02,2.392064034938812256e-02,3.860416710376739502e-01,3.446808457374572754e-01,0.000000000000000000e+00,1.904761940240859985e-01,1.644305139780044556e-01
5.000000000000000000e-01,6.875000149011611938e-02,4.483540356159210205e-02,4.135416746139526367e-01,3.734870254993438721e-01,0.000000000000000000e+00,2.361111044883728027e-01,2.396437525749206543e-02
3.000000119209289551e-01,1.124999970197677612e-01,8.386156708002090454e-02,4.598958194255828857e-01,4.140574932098388672e-01,0.000000000000000000e+00,3.041666746139526367e-01,1.180147454142570496e-01
